"Sample_ID","Date_collected","Site","Lab_sample","Date_read1","pmarinus","haplo","Nematopsis1","General ciliates1","Notes","Date_read","Reader_1","Duplicate_read","Date_read2","P. marinus2","Haplosporidium2","Nematopsis2","General_ciliates2","Notes2","Reader_2","General_ciliates1","Notes1","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32"
"0924FENC_06",2024-09-25,"FENC",6,"04-28-2026",0.5,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_07",2024-09-25,"FENC",7,"04-28-2026",1,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno, stego",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_08",2024-09-25,"FENC",8,"04-28-2026",1,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_09",2024-09-25,"FENC",9,"04-28-2026",3,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Turbellarian worm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_10",2024-09-25,"FENC",10,"04-28-2026",0,1,TRUE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_11",2024-09-25,"FENC",11,"04-28-2026",2,0,TRUE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_12",2024-09-25,"FENC",12,"04-28-2026",2,0,TRUE,NA,NA,NA,"SND",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_13",2024-09-25,"FENC",13,"04-28-2026",0.5,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_14",2024-09-25,"FENC",14,"04-28-2026",3,0,TRUE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_15",2024-09-25,"FENC",15,"04-28-2026",0,0,TRUE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_16",2024-09-25,"FENC",16,"04-28-2026",0,2,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"stego, nematode worm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_17",2024-09-25,"FENC",17,"04-28-2026",2,0,TRUE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_18",2024-09-25,"FENC",18,"04-28-2026",3,0,TRUE,NA,NA,NA,"SND",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_19",2024-09-25,"FENC",19,"04-28-2026",0.5,0,TRUE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_20",2024-09-25,"FENC",20,"04-28-2026",1,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_21",2024-09-25,"FENC",21,"04-28-2026",3,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_22",2024-09-25,"FENC",22,"04-28-2026",2,0,TRUE,NA,NA,NA,"SND",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_23",2024-09-25,"FENC",23,"04-28-2026",0,0,TRUE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_24",2024-09-25,"FENC",24,"04-28-2026",0,0,TRUE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Part of the oyster is missing cross section including gut epithelium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_25",2024-09-25,"FENC",25,"04-28-2029",0.5,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"stego",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_26",2024-09-25,"FENC",26,"04-28-2029",2,0,TRUE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_27",2024-09-25,"FENC",27,"04-28-2029",1,0,TRUE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_28",2024-09-25,"FENC",28,"04-28-2026",3,0,TRUE,NA,NA,NA,"SND",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_29",2024-09-25,"FENC",29,"04-28-2029",3,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"turbellarian worm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0924FENC_30",2024-09-25,"FENC",30,"04-28-2029",0,0,TRUE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_01",2025-09-11,"ASHC",1,"04-01-2026",2,0,TRUE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_02",2025-09-11,"ASHC",2,"04-01-2026",0.5,0,TRUE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_03",2025-09-11,"ASHC",3,"04-01-2026",3,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_04",2025-09-11,"ASHC",4,"04-01-2026",0.5,1,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"stego and spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_05",2025-09-11,"ASHC",5,"04-01-2026",0.5,0,TRUE,NA,NA,NA,"SND",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_06",2025-09-11,"ASHC",6,"04-01-2026",0,0,TRUE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_07",2025-09-11,"ASHC",7,"04-01-2026",0,0,TRUE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_08",2025-09-11,"ASHC",8,"04-01-2026",1,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_09",2025-09-11,"ASHC",9,"04-01-2026",0,0,TRUE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_10",2025-09-11,"ASHC",10,"04-01-2026",3,0,TRUE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_11",2025-09-11,"ASHC",11,"04-01-2026",3,0,TRUE,NA,NA,NA,"SND",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_12",2025-09-11,"ASHC",12,"04-01-2026",3,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_13",2025-09-11,"ASHC",13,"04-01-2026",3,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_14",2025-09-11,"ASHC",14,"04-13-2026",3,0,TRUE,NA,NA,NA,"SND",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_15",2025-09-11,"ASHC",15,"04-13-2026",0.5,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Bucephalus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_16",2025-09-11,"ASHC",16,"04-13-2026",0.5,0,TRUE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_17",2025-09-11,"ASHC",17,"04-13-2026",0,0,TRUE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_18",2025-09-11,"ASHC",18,"04-13-2026",0,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_19",2025-09-11,"ASHC",19,"04-13-2026",0.5,0,TRUE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"part of the gut epithelium is missing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_20",2025-09-11,"ASHC",20,"04-13-2026",3,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sections of hemocytosis in connective tissue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_21",2025-09-11,"ASHC",21,"04-13-2026",0,0,TRUE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_22",2025-09-11,"ASHC",22,"04-13-2026",3,0,TRUE,NA,NA,NA,"SND",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"heavy hemocytosis action",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_23",2025-09-11,"ASHC",23,"04-13-2026",2,0,TRUE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_24",2025-09-11,"ASHC",24,"04-13-2026",0.5,0,TRUE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_25",2025-09-11,"ASHC",25,"04-13-2026",3,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_26",2025-09-11,"ASHC",26,"04-13-2026",3,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_27",2025-09-11,"ASHC",27,"04-13-2026",3,0,TRUE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_28",2025-09-11,"ASHC",28,"04-13-2026",2,0,TRUE,NA,NA,NA,"SND",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_29",2025-09-11,"ASHC",29,"04-13-2026",0.5,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925ASHC_30",2025-09-11,"ASHC",30,"04-13-2026",3,0,TRUE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_01",2025-09-16,"FENC",1,"03-16-2026",3,0,TRUE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"elevated ceroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_02",2025-09-16,"FENC",2,"03-16-2026",0,0,FALSE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_03",2025-09-16,"FENC",3,"03-16-2026",2,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_04",2025-09-16,"FENC",4,"03-16-2026",1,2,TRUE,NA,NA,NA,"SND",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_05",2025-09-16,"FENC",5,"03-16-2026",0.5,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_06",2025-09-16,"FENC",6,"03-16-2026",0,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_07",2025-09-16,"FENC",7,"03-16-2026",3,0,FALSE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_08",2025-09-16,"FENC",8,"03-16-2026",0.5,0,TRUE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_09",2025-09-16,"FENC",9,"03-16-2026",0.5,0,TRUE,NA,NA,NA,"SND",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_10",2025-09-16,"FENC",10,"03-16-2026",4,1,FALSE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_11",2025-09-16,"FENC",11,"03-16-2026",3,2,TRUE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_12",2025-09-16,"FENC",12,"03-16-2026",0.5,0,FALSE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_13",2025-09-16,"FENC",13,"03-16-2026",0.5,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"elevated ceroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_14",2025-09-16,"FENC",14,"03-16-2026",3,1,TRUE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_15",2025-09-16,"FENC",15,"03-16-2026",0.5,0,FALSE,NA,NA,NA,"SND",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_16",2025-09-16,"FENC",16,"03-16-2026",0.5,0,TRUE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_17",2025-09-16,"FENC",17,"03-16-2026",0.5,0,TRUE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_18",2025-09-16,"FENC",18,"03-16-2026",0,0,TRUE,NA,NA,NA,"SND",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_19",2025-09-16,"FENC",19,"03-16-2026",2,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno, odd large purple cells in gills (3 ish)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_20",2025-09-16,"FENC",20,"04-01-2026",1,0,TRUE,NA,NA,NA,"SND",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_21",2025-09-16,"FENC",21,"04-01-2026",0.5,1,TRUE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_22",2025-09-16,"FENC",22,"04-01-2026",1,0,TRUE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_23",2025-09-16,"FENC",23,"04-01-2026",3,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_24",2025-09-16,"FENC",24,"04-01-2026",0.5,0,FALSE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_25",2025-09-16,"FENC",25,"04-01-2026",1,0,TRUE,NA,NA,NA,"SND",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_26",2025-09-16,"FENC",26,"04-01-2026",1,0,TRUE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_27",2025-09-16,"FENC",27,"04-01-2026",0,3,TRUE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"heavy nemo cluster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_28",2025-09-16,"FENC",28,"04-01-2026",3,0,TRUE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_29",2025-09-16,"FENC",29,"04-01-2026",3,0,TRUE,NA,NA,NA,"SND",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno.  small, red dots in digestive gland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925FENC_30",2025-09-16,"FENC",30,"04-01-2026",1,2,FALSE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_01",2025-09-23,"GOLD",1,"02-11-2026",0.5,0,FALSE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_02",2025-09-23,"GOLD",2,"02-11-2026",1,0,TRUE,NA,NA,NA,"SND",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"msx 3 cells ?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_03",2025-09-23,"GOLD",3,"02-11-2026",0,0,FALSE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_04",2025-09-23,"GOLD",4,"02-11-2026",0.5,0,FALSE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_05",2025-09-23,"GOLD",5,"02-11-2026",1,1,FALSE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"high hemocytosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_06",2025-09-23,"GOLD",6,"02-11-2026",NA,0,TRUE,NA,NA,NA,"SND",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno,prokaryotic inclusion (epithelial of Intestine )",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_07",2025-09-23,"GOLD",7,"02-11-2026",3,1,FALSE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"some perkinsus in the gills none in connective tissue- check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_08",2025-09-23,"GOLD",8,"03-09-2026",1,0,FALSE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"prokaryotic inclusion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_09",2025-09-23,"GOLD",9,"03-09-2026",0,0,FALSE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"no gills in sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_10",2025-09-23,"GOLD",10,"02-11-2026",5,0,FALSE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_11",2025-09-23,"GOLD",11,"03-09-2026",3,0,FALSE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_12",2025-09-23,"GOLD",12,"03-09-2026",0,0,FALSE,NA,NA,NA,"SND",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_13",2025-09-23,"GOLD",13,"03-09-2026",0.5,0,FALSE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_14",2025-09-23,"GOLD",14,"03-09-2026",0.5,0,FALSE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"no gills in sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_15",2025-09-23,"GOLD",15,"03-09-2026",0.5,2,FALSE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_16",2025-09-23,"GOLD",16,"03-09-2026",0,0,FALSE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_17",2025-09-23,"GOLD",17,"03-09-2026",0.5,0,FALSE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"spheno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_18",2025-09-23,"GOLD",18,"03-09-2026",0,0,FALSE,NA,NA,NA,"MLK",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_19",2025-09-23,"GOLD",19,"03-09-2026",0,0,FALSE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_20",2025-09-23,"GOLD",20,"03-09-2026",0,0,TRUE,NA,NA,NA,"SND",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_21",2025-09-23,"GOLD",21,"03-09-2026",0,0,FALSE,NA,NA,NA,"LMB",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"no gills in sample, trematode infection (Bucephalus spp.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0925GOLD_22",2025-09-23,"GOLD",22,"03-09-2026",0,0,FALSE,NA,NA,NA,"KJL",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
